device_record_id,device_id,customer_id,device_type,os_family,device_trust_status,first_seen_timestamp,last_seen_timestamp,device_fingerprint_token
DEVR00011180,DEV00011180,CUS0012576,POS_TERMINAL,LINUX,OBSERVED,2024-03-05 06:55:11,2024-06-22 06:05:44,TOK-D-0000011180
DEVR00011209,DEV00011209,CUS0002457,POS_TERMINAL,MACOS,TRUSTED,2024-07-18 00:20:36,2024-11-14 14:10:21,TOK-D-0000011209
DEVR00011214,DEV00011214,CUS0017111,MOBILE,ANDROID,TRUSTED,2025-08-18 17:32:15,2026-04-23 17:56:04,TOK-D-0000011214
DEVR00011287,DEV00011287,CUS0003426,MOBILE,IOS,OBSERVED,2024-03-29 18:27:19,2024-09-02 10:17:47,TOK-D-0000011287
DEVR00011320,DEV00011320,CUS0005320,DESKTOP,LINUX,TRUSTED,2024-11-02 07:57:17,2025-01-21 14:18:17,TOK-D-0000011320
DEVR00011323,DEV00011323,CUS0010264,MOBILE,EMBEDDED,TRUSTED,2025-06-11 14:09:40,2026-04-03 12:42:40,TOK-D-0000011323
DEVR00011324,DEV00011324,CUS0002916,TABLET,EMBEDDED,TRUSTED,2024-05-04 01:42:31,2024-08-20 23:02:36,TOK-D-0000011324
DEVR00011354,DEV00011354,CUS0014378,MOBILE,MACOS,TRUSTED,2026-03-08 05:52:25,2026-06-30 23:59:59,TOK-D-0000011354
DEVR00011362,DEV00011362,CUS0006366,DESKTOP,LINUX,TRUSTED,2025-09-29 17:47:03,2026-05-26 11:24:54,TOK-D-0000011362
DEVR00011364,DEV00011364,CUS0011887,MOBILE,EMBEDDED,TRUSTED,2026-04-22 15:19:11,2026-06-30 23:59:59,TOK-D-0000011364
DEVR00011366,DEV00011366,CUS0014580,MOBILE,IOS,TRUSTED,2024-05-09 00:59:47,2024-12-30 12:29:21,TOK-D-0000011366
DEVR00011375,DEV00011375,CUS0003838,DESKTOP,LINUX,OBSERVED,2024-02-22 15:27:47,2024-08-22 21:42:25,TOK-D-0000011375
DEVR00011553,DEV00011553,CUS0011798,TABLET,IOS,TRUSTED,2025-11-27 09:01:12,2026-06-30 23:59:59,TOK-D-0000011553
DEVR00011588,DEV00011588,CUS0009854,MOBILE,ANDROID,OBSERVED,2025-03-17 22:58:01,2025-12-25 03:14:15,TOK-D-0000011588
DEVR00011591,DEV00011591,CUS0013100,MOBILE,EMBEDDED,OBSERVED,2025-07-19 20:22:33,2025-10-13 12:54:06,TOK-D-0000011591
DEVR00011595,DEV00011595,CUS0016767,MOBILE,IOS,TRUSTED,2025-09-07 19:54:13,2025-10-12 14:15:47,TOK-D-0000011595
DEVR00011597,DEV00011597,CUS0013255,MOBILE,LINUX,TRUSTED,2026-04-10 19:42:00,2026-04-24 13:55:24,TOK-D-0000011597
DEVR00011629,DEV00011629,CUS0006159,POS_TERMINAL,MACOS,TRUSTED,2024-06-05 19:59:12,2024-09-22 10:53:50,TOK-D-0000011629
DEVR00011653,DEV00011653,CUS0008311,MOBILE,ANDROID,TRUSTED,2025-04-18 23:26:56,2026-01-07 12:15:17,TOK-D-0000011653
DEVR00011659,DEV00011659,CUS0001064,POS_TERMINAL,WINDOWS,OBSERVED,2024-07-20 17:12:13,2024-08-15 04:09:21,TOK-D-0000011659
DEVR00011684,DEV00011684,CUS0010057,MOBILE,IOS,TRUSTED,2025-12-15 17:09:50,2026-03-22 22:01:30,TOK-D-0000011684
DEVR00011698,DEV00011698,CUS0011537,MOBILE,WINDOWS,TRUSTED,2024-10-24 14:36:44,2025-02-10 17:16:47,TOK-D-0000011698
DEVR00011721,DEV00011721,CUS0017117,POS_TERMINAL,WINDOWS,TRUSTED,2025-08-11 18:06:05,2026-03-05 20:19:26,TOK-D-0000011721
DEVR00011747,DEV00011747,CUS0009285,TABLET,WINDOWS,OBSERVED,2024-08-15 06:44:58,2024-09-04 11:09:57,TOK-D-0000011747
DEVR00011748,DEV00011748,CUS0004347,TABLET,LINUX,TRUSTED,2024-09-13 21:24:01,2025-04-28 01:55:41,TOK-D-0000011748
DEVR00011758,DEV00011758,CUS0014597,DESKTOP,WINDOWS,TRUSTED,2026-03-15 04:34:34,2026-06-30 23:59:59,TOK-D-0000011758
DEVR00011809,DEV00011809,CUS0016100,MOBILE,LINUX,UNTRUSTED,2025-12-14 04:44:09,2026-06-30 23:59:59,TOK-D-0000011809
DEVR00011815,DEV00011815,CUS0017820,POS_TERMINAL,WINDOWS,TRUSTED,2024-09-16 19:44:28,2025-06-12 00:16:34,TOK-D-0000011815
DEVR00011858,DEV00011858,CUS0009655,POS_TERMINAL,EMBEDDED,OBSERVED,2024-04-05 13:03:31,2024-06-25 03:31:24,TOK-D-0000011858
DEVR00011869,DEV00011869,CUS0010256,MOBILE,ANDROID,TRUSTED,2024-11-23 01:11:10,2024-12-01 08:43:25,TOK-D-0000011869
DEVR00011884,DEV00011884,CUS0004131,MOBILE,MACOS,TRUSTED,2025-01-20 12:07:17,2025-03-12 14:27:56,TOK-D-0000011884
DEVR00011889,DEV00011889,CUS0008954,MOBILE,MACOS,TRUSTED,2024-03-30 01:50:09,2024-07-23 23:25:27,TOK-D-0000011889
DEVR00012015,DEV00012015,CUS0002233,MOBILE,EMBEDDED,TRUSTED,2024-12-23 08:02:44,2025-02-04 22:15:06,TOK-D-0000012015
DEVR00012132,DEV00012132,CUS0007173,POS_TERMINAL,EMBEDDED,TRUSTED,2025-08-30 19:40:55,2026-06-23 17:43:45,TOK-D-0000012132
DEVR00012160,DEV00012160,CUS0014049,POS_TERMINAL,MACOS,OBSERVED,2025-12-15 16:45:26,2026-06-30 23:59:59,TOK-D-0000012160
DEVR00012178,DEV00012178,CUS0015516,MOBILE,EMBEDDED,TRUSTED,2025-02-05 21:57:15,2025-11-27 12:05:37,TOK-D-0000012178
DEVR00012199,DEV00012199,CUS0001063,POS_TERMINAL,ANDROID,TRUSTED,2024-08-08 19:35:09,2025-01-23 12:27:14,TOK-D-0000012199
DEVR00012248,DEV00012248,CUS0011276,MOBILE,MACOS,TRUSTED,2024-11-15 16:03:05,2024-11-24 13:52:49,TOK-D-0000012248
DEVR00012390,DEV00012390,CUS0003053,DESKTOP,MACOS,TRUSTED,2025-11-20 09:16:18,2026-03-12 06:46:56,TOK-D-0000012390
DEVR00012399,DEV00012399,CUS0011338,MOBILE,WINDOWS,TRUSTED,2026-04-01 22:31:58,2026-04-02 17:03:39,TOK-D-0000012399
DEVR00012440,DEV00012440,CUS0016560,MOBILE,MACOS,TRUSTED,2024-07-16 15:59:50,2024-09-17 08:16:59,TOK-D-0000012440
DEVR00012512,DEV00012512,CUS0001849,DESKTOP,EMBEDDED,TRUSTED,2024-07-15 03:04:47,2025-03-07 06:24:35,TOK-D-0000012512
DEVR00012515,DEV00012515,CUS0001520,MOBILE,LINUX,TRUSTED,2025-05-05 15:48:57,2025-10-01 19:14:23,TOK-D-0000012515
DEVR00012521,DEV00012521,CUS0002856,MOBILE,ANDROID,TRUSTED,2024-05-26 17:22:56,2025-03-09 03:50:27,TOK-D-0000012521
DEVR00012533,DEV00012533,CUS0001408,MOBILE,ANDROID,OBSERVED,2024-09-16 12:30:32,2025-05-09 21:18:50,TOK-D-0000012533
DEVR00012563,DEV00012563,CUS0017888,MOBILE,MACOS,TRUSTED,2025-10-12 12:07:57,2026-03-07 21:52:35,TOK-D-0000012563
DEVR00012565,DEV00012565,CUS0017690,DESKTOP,IOS,OBSERVED,2026-04-12 19:21:36,2026-06-10 11:00:25,TOK-D-0000012565
DEVR00012569,DEV00012569,CUS0011546,MOBILE,ANDROID,UNTRUSTED,2026-05-30 16:43:00,2026-06-30 23:59:59,TOK-D-0000012569
DEVR00012610,DEV00012610,CUS0013514,MOBILE,IOS,TRUSTED,2025-02-12 17:15:03,2025-11-21 01:36:13,TOK-D-0000012610
DEVR00012638,DEV00012638,CUS0010142,DESKTOP,MACOS,TRUSTED,2026-01-15 11:16:59,2026-06-30 23:59:59,TOK-D-0000012638
DEVR00012641,DEV00012641,CUS0014100,POS_TERMINAL,ANDROID,OBSERVED,2024-03-14 21:09:06,2024-05-09 13:10:37,TOK-D-0000012641
DEVR00012682,DEV00012682,CUS0005968,POS_TERMINAL,EMBEDDED,TRUSTED,2025-05-18 15:05:33,2025-05-20 10:15:35,TOK-D-0000012682
DEVR00012694,DEV00012694,CUS0004087,MOBILE,LINUX,TRUSTED,2026-04-07 06:43:04,2026-06-30 23:59:59,TOK-D-0000012694
DEVR00012695,DEV00012695,CUS0007580,MOBILE,WINDOWS,TRUSTED,2026-05-27 18:16:48,2026-06-28 22:07:39,TOK-D-0000012695
DEVR00012697,DEV00012697,CUS0011283,DESKTOP,EMBEDDED,OBSERVED,2025-09-18 19:21:08,2025-10-21 12:42:42,TOK-D-0000012697
DEVR00012698,DEV00012698,CUS0015174,DESKTOP,IOS,TRUSTED,2024-11-17 15:09:14,2024-11-22 16:34:42,TOK-D-0000012698
DEVR00012758,DEV00012758,CUS0011292,MOBILE,ANDROID,UNTRUSTED,2025-08-14 18:25:04,2026-02-18 06:43:50,TOK-D-0000012758
DEVR00012825,DEV00012825,CUS0003176,MOBILE,ANDROID,TRUSTED,2026-04-23 08:18:36,2026-06-30 23:59:59,TOK-D-0000012825
DEVR00012887,DEV00012887,CUS0007402,MOBILE,IOS,TRUSTED,2024-05-19 06:54:53,2024-10-18 08:01:10,TOK-D-0000012887
DEVR00012920,DEV00012920,CUS0008412,MOBILE,LINUX,TRUSTED,2024-09-16 06:19:35,2024-10-02 06:23:23,TOK-D-0000012920
DEVR00012948,DEV00012948,CUS0000401,POS_TERMINAL,LINUX,UNTRUSTED,2025-12-28 15:56:37,2026-03-25 09:31:36,TOK-D-0000012948
DEVR00012987,DEV00012987,CUS0000815,MOBILE,ANDROID,TRUSTED,2024-03-05 17:33:15,2024-07-17 13:20:00,TOK-D-0000012987
DEVR00013010,DEV00013010,CUS0014301,TABLET,IOS,TRUSTED,2024-09-09 09:24:29,2025-01-13 15:13:57,TOK-D-0000013010
DEVR00013035,DEV00013035,CUS0013435,DESKTOP,ANDROID,TRUSTED,2026-02-04 03:03:23,2026-04-16 13:35:47,TOK-D-0000013035
DEVR00013050,DEV00013050,CUS0002278,MOBILE,EMBEDDED,TRUSTED,2026-05-08 19:12:45,2026-06-30 23:59:59,TOK-D-0000013050
DEVR00013053,DEV00013053,CUS0017031,MOBILE,MACOS,TRUSTED,2026-01-16 13:57:44,2026-03-21 18:14:03,TOK-D-0000013053
DEVR00013059,DEV00013059,CUS0003956,MOBILE,MACOS,TRUSTED,2025-06-20 03:22:54,2025-10-08 03:37:45,TOK-D-0000013059
DEVR00013065,DEV00013065,CUS0009445,MOBILE,MACOS,TRUSTED,2024-05-27 09:37:16,2024-07-22 00:23:15,TOK-D-0000013065
DEVR00013075,DEV00013075,CUS0013770,DESKTOP,LINUX,TRUSTED,2025-04-28 13:02:24,2025-05-16 15:13:48,TOK-D-0000013075
DEVR00013139,DEV00013139,CUS0017074,POS_TERMINAL,MACOS,TRUSTED,2024-01-16 04:27:52,2024-07-16 17:58:09,TOK-D-0000013139
DEVR00013173,DEV00013173,CUS0011662,POS_TERMINAL,IOS,TRUSTED,2024-08-31 11:49:52,2024-12-23 12:27:18,TOK-D-0000013173
DEVR00013174,DEV00013174,CUS0005935,MOBILE,ANDROID,TRUSTED,2025-12-04 17:54:26,2026-04-09 04:46:17,TOK-D-0000013174
DEVR00013228,DEV00013228,CUS0013198,MOBILE,WINDOWS,TRUSTED,2025-06-15 10:37:22,2026-03-12 19:19:13,TOK-D-0000013228
DEVR00013264,DEV00013264,CUS0013330,MOBILE,EMBEDDED,TRUSTED,2024-10-11 15:59:07,2025-03-03 23:32:53,TOK-D-0000013264
DEVR00013289,DEV00013289,CUS0015053,MOBILE,LINUX,OBSERVED,2025-02-04 03:03:26,2025-08-10 00:04:05,TOK-D-0000013289
DEVR00013296,DEV00013296,CUS0017442,MOBILE,ANDROID,OBSERVED,2026-01-23 09:51:57,2026-06-21 05:28:42,TOK-D-0000013296
DEVR00013306,DEV00013306,CUS0013717,MOBILE,IOS,TRUSTED,2024-12-25 21:28:03,2025-08-16 23:44:58,TOK-D-0000013306
DEVR00013334,DEV00013334,CUS0014594,POS_TERMINAL,WINDOWS,OBSERVED,2025-02-07 04:09:15,2025-03-05 19:16:39,TOK-D-0000013334
DEVR00013338,DEV00013338,CUS0016714,MOBILE,IOS,TRUSTED,2024-08-13 17:55:20,2025-03-25 11:11:50,TOK-D-0000013338
DEVR00013343,DEV00013343,CUS0008349,MOBILE,ANDROID,OBSERVED,2024-02-22 16:09:04,2024-11-21 19:06:40,TOK-D-0000013343
DEVR00013386,DEV00013386,CUS0003875,DESKTOP,MACOS,TRUSTED,2024-12-10 13:38:10,2025-04-13 19:30:21,TOK-D-0000013386
DEVR00013401,DEV00013401,CUS0011693,POS_TERMINAL,IOS,TRUSTED,2025-08-06 21:44:06,2025-11-18 22:34:49,TOK-D-0000013401
DEVR00013515,DEV00013515,CUS0007375,MOBILE,ANDROID,TRUSTED,2025-01-27 09:43:20,2025-10-13 23:07:49,TOK-D-0000013515
DEVR00013537,DEV00013537,CUS0004359,POS_TERMINAL,WINDOWS,TRUSTED,2025-06-04 17:20:45,2025-11-08 06:42:02,TOK-D-0000013537
DEVR00013568,DEV00013568,CUS0006133,MOBILE,EMBEDDED,TRUSTED,2024-12-19 01:00:37,2025-10-06 05:18:36,TOK-D-0000013568
DEVR00013579,DEV00013579,CUS0012587,DESKTOP,IOS,TRUSTED,2024-02-09 06:50:47,2024-05-23 04:59:35,TOK-D-0000013579
DEVR00013634,DEV00013634,CUS0006393,MOBILE,MACOS,TRUSTED,2025-07-15 21:58:55,2026-01-13 08:51:10,TOK-D-0000013634
DEVR00013690,DEV00013690,CUS0009217,MOBILE,MACOS,UNTRUSTED,2024-03-27 21:34:55,2024-06-08 23:10:06,TOK-D-0000013690
DEVR00013691,DEV00013691,CUS0004745,MOBILE,ANDROID,OBSERVED,2024-08-16 10:20:13,2024-09-30 05:34:03,TOK-D-0000013691
DEVR00013798,DEV00013798,CUS0017594,POS_TERMINAL,LINUX,TRUSTED,2024-01-13 00:58:05,2024-08-03 09:14:23,TOK-D-0000013798
DEVR00013811,DEV00013811,CUS0009082,MOBILE,EMBEDDED,TRUSTED,2025-02-27 07:14:52,2025-04-07 07:30:22,TOK-D-0000013811
DEVR00013893,DEV00013893,CUS0002221,POS_TERMINAL,LINUX,TRUSTED,2025-09-27 01:53:52,2026-06-28 10:09:42,TOK-D-0000013893
DEVR00013903,DEV00013903,CUS0015418,MOBILE,EMBEDDED,TRUSTED,2024-11-07 14:09:05,2025-05-03 10:03:24,TOK-D-0000013903
DEVR00013910,DEV00013910,CUS0008017,DESKTOP,ANDROID,OBSERVED,2025-09-10 03:47:59,2026-05-07 17:40:29,TOK-D-0000013910
DEVR00013911,DEV00013911,CUS0008337,POS_TERMINAL,LINUX,TRUSTED,2025-05-03 18:21:42,2026-01-10 00:41:47,TOK-D-0000013911
DEVR00013957,DEV00013957,CUS0005349,TABLET,WINDOWS,TRUSTED,2024-06-29 21:25:34,2025-02-15 06:18:15,TOK-D-0000013957
DEVR00013987,DEV00013987,CUS0012420,MOBILE,IOS,OBSERVED,2025-10-25 15:40:16,2026-05-12 09:41:42,TOK-D-0000013987
DEVR00014049,DEV00014049,CUS0006360,POS_TERMINAL,EMBEDDED,TRUSTED,2025-01-13 05:19:47,2025-05-21 10:53:06,TOK-D-0000014049
DEVR00014050,DEV00014050,CUS0014130,MOBILE,ANDROID,UNTRUSTED,2024-01-02 15:10:52,2024-06-17 12:14:23,TOK-D-0000014050
DEVR00014100,DEV00014100,CUS0011518,DESKTOP,LINUX,OBSERVED,2025-09-04 17:32:20,2026-03-17 03:23:03,TOK-D-0000014100
DEVR00014152,DEV00014152,CUS0009227,DESKTOP,IOS,TRUSTED,2024-09-07 04:55:47,2024-11-24 23:47:18,TOK-D-0000014152
DEVR00014166,DEV00014166,CUS0011569,MOBILE,WINDOWS,UNTRUSTED,2024-10-22 20:32:40,2025-05-10 12:43:21,TOK-D-0000014166
DEVR00014177,DEV00014177,CUS0006552,DESKTOP,IOS,TRUSTED,2026-05-27 02:23:15,2026-06-30 23:59:59,TOK-D-0000014177
DEVR00014323,DEV00014323,CUS0001376,DESKTOP,WINDOWS,TRUSTED,2025-05-12 04:30:15,2025-10-06 14:37:51,TOK-D-0000014323
DEVR00014325,DEV00014325,CUS0003944,MOBILE,WINDOWS,OBSERVED,2025-02-13 23:31:06,2025-04-21 00:31:02,TOK-D-0000014325
DEVR00014359,DEV00014359,CUS0006622,MOBILE,EMBEDDED,TRUSTED,2026-04-30 15:47:59,2026-06-30 23:59:59,TOK-D-0000014359
DEVR00014387,DEV00014387,CUS0002592,MOBILE,LINUX,UNTRUSTED,2025-04-09 19:45:16,2025-07-11 21:51:05,TOK-D-0000014387
DEVR00014400,DEV00014400,CUS0008822,MOBILE,MACOS,OBSERVED,2024-02-10 08:04:00,2024-10-15 00:22:31,TOK-D-0000014400
DEVR00014448,DEV00014448,CUS0000065,DESKTOP,WINDOWS,TRUSTED,2025-08-19 06:28:38,2026-04-06 18:17:27,TOK-D-0000014448
DEVR00014469,DEV00014469,CUS0015284,MOBILE,MACOS,TRUSTED,2025-04-01 12:45:59,2025-05-26 20:16:14,TOK-D-0000014469
DEVR00014472,DEV00014472,CUS0015800,DESKTOP,IOS,TRUSTED,2025-09-28 22:48:34,2025-11-27 16:15:06,TOK-D-0000014472
DEVR00014494,DEV00014494,CUS0001540,MOBILE,LINUX,OBSERVED,2024-01-25 18:14:44,2024-07-28 16:07:19,TOK-D-0000014494
DEVR00014500,DEV00014500,CUS0016438,MOBILE,EMBEDDED,TRUSTED,2026-02-10 19:39:48,2026-05-08 22:23:36,TOK-D-0000014500
DEVR00014585,DEV00014585,CUS0012666,MOBILE,LINUX,TRUSTED,2024-05-10 03:19:08,2024-10-16 06:10:23,TOK-D-0000014585
DEVR00014591,DEV00014591,CUS0005071,MOBILE,WINDOWS,TRUSTED,2024-08-02 01:47:26,2025-05-17 06:11:26,TOK-D-0000014591
DEVR00014606,DEV00014606,CUS0003572,DESKTOP,LINUX,TRUSTED,2025-12-18 13:47:02,2026-04-14 12:08:29,TOK-D-0000014606
DEVR00014616,DEV00014616,CUS0006907,MOBILE,WINDOWS,TRUSTED,2025-03-28 05:37:12,2025-11-08 13:07:48,TOK-D-0000014616
DEVR00014653,DEV00014653,CUS0010970,MOBILE,IOS,TRUSTED,2026-03-01 07:14:18,2026-06-30 23:59:59,TOK-D-0000014653
DEVR00014662,DEV00014662,CUS0011012,MOBILE,ANDROID,TRUSTED,2025-07-16 10:02:33,2025-11-12 14:53:46,TOK-D-0000014662
DEVR00014705,DEV00014705,CUS0009741,MOBILE,WINDOWS,TRUSTED,2025-08-01 00:37:25,2026-03-26 01:55:36,TOK-D-0000014705
DEVR00014774,DEV00014774,CUS0006841,DESKTOP,MACOS,TRUSTED,2025-11-20 03:30:57,2026-02-20 15:44:18,TOK-D-0000014774
DEVR00014793,DEV00014793,CUS0016011,MOBILE,MACOS,TRUSTED,2025-07-10 19:21:55,2025-09-01 06:34:14,TOK-D-0000014793
DEVR00014854,DEV00014854,CUS0007250,POS_TERMINAL,ANDROID,TRUSTED,2024-05-24 14:25:05,2024-07-02 07:49:06,TOK-D-0000014854
DEVR00014956,DEV00014956,CUS0015871,MOBILE,WINDOWS,OBSERVED,2025-04-13 00:07:51,2026-01-18 20:36:55,TOK-D-0000014956
DEVR00014971,DEV00014971,CUS0008897,TABLET,WINDOWS,OBSERVED,2026-04-27 15:10:32,2026-05-09 22:10:22,TOK-D-0000014971
DEVR00014999,DEV00014999,CUS0002589,TABLET,EMBEDDED,TRUSTED,2024-07-17 19:38:02,2024-10-09 05:19:46,TOK-D-0000014999
DEVR00015011,DEV00015011,CUS0005041,MOBILE,WINDOWS,UNTRUSTED,2026-05-01 14:35:14,2026-06-30 23:59:59,TOK-D-0000015011
DEVR00015023,DEV00015023,CUS0006654,DESKTOP,EMBEDDED,TRUSTED,2024-08-29 08:03:03,2025-05-11 21:45:58,TOK-D-0000015023
DEVR00015141,DEV00015141,CUS0003728,DESKTOP,LINUX,TRUSTED,2025-04-27 16:49:36,2025-09-27 10:01:17,TOK-D-0000015141
DEVR00015164,DEV00015164,CUS0007106,DESKTOP,EMBEDDED,UNTRUSTED,2026-02-26 22:42:24,2026-06-30 23:59:59,TOK-D-0000015164
DEVR00015182,DEV00015182,CUS0002011,POS_TERMINAL,MACOS,OBSERVED,2025-08-24 09:50:27,2026-04-20 03:55:56,TOK-D-0000015182
DEVR00015186,DEV00015186,CUS0015204,MOBILE,ANDROID,TRUSTED,2025-09-30 04:13:37,2026-01-15 02:19:32,TOK-D-0000015186
DEVR00015188,DEV00015188,CUS0004665,POS_TERMINAL,EMBEDDED,TRUSTED,2025-05-10 20:50:40,2025-11-11 00:12:35,TOK-D-0000015188
DEVR00015280,DEV00015280,CUS0015829,MOBILE,EMBEDDED,OBSERVED,2024-10-04 18:28:22,2024-12-15 12:42:29,TOK-D-0000015280
DEVR00015318,DEV00015318,CUS0010015,TABLET,IOS,TRUSTED,2024-12-03 15:05:21,2025-02-16 05:16:42,TOK-D-0000015318
DEVR00015356,DEV00015356,CUS0009528,POS_TERMINAL,ANDROID,TRUSTED,2025-07-21 11:44:03,2025-08-16 16:23:11,TOK-D-0000015356
DEVR00015421,DEV00015421,CUS0017671,MOBILE,MACOS,TRUSTED,2024-10-13 05:05:09,2025-05-25 03:01:17,TOK-D-0000015421
DEVR00015438,DEV00015438,CUS0007959,DESKTOP,IOS,TRUSTED,2024-10-31 03:29:52,2025-03-06 20:02:39,TOK-D-0000015438
DEVR00015452,DEV00015452,CUS0006679,POS_TERMINAL,MACOS,OBSERVED,2024-08-15 08:09:32,2025-03-27 07:49:20,TOK-D-0000015452
DEVR00015468,DEV00015468,CUS0006924,POS_TERMINAL,IOS,TRUSTED,2024-09-08 18:46:57,2025-06-07 22:46:57,TOK-D-0000015468
DEVR00015483,DEV00015483,CUS0011432,DESKTOP,MACOS,TRUSTED,2025-07-02 01:25:14,2025-07-16 05:18:23,TOK-D-0000015483
DEVR00015536,DEV00015536,CUS0003631,MOBILE,EMBEDDED,TRUSTED,2024-02-02 09:15:07,2024-05-24 14:32:54,TOK-D-0000015536
DEVR00015575,DEV00015575,CUS0008629,DESKTOP,LINUX,TRUSTED,2026-05-09 08:50:11,2026-06-30 23:59:59,TOK-D-0000015575
DEVR00015581,DEV00015581,CUS0002264,MOBILE,EMBEDDED,OBSERVED,2026-01-26 21:01:03,2026-06-30 23:59:59,TOK-D-0000015581
DEVR00015604,DEV00015604,CUS0011274,MOBILE,LINUX,TRUSTED,2025-05-20 17:23:32,2025-10-23 18:58:52,TOK-D-0000015604
DEVR00015632,DEV00015632,CUS0006615,MOBILE,LINUX,TRUSTED,2024-02-27 13:11:51,2024-09-28 01:29:03,TOK-D-0000015632
DEVR00015642,DEV00015642,CUS0010236,MOBILE,ANDROID,OBSERVED,2025-05-13 23:48:56,2025-08-13 13:51:03,TOK-D-0000015642
DEVR00015684,DEV00015684,CUS0001996,POS_TERMINAL,ANDROID,TRUSTED,2025-03-16 23:14:48,2025-09-10 12:13:43,TOK-D-0000015684
DEVR00015692,DEV00015692,CUS0013592,DESKTOP,EMBEDDED,TRUSTED,2024-03-30 18:09:36,2024-11-19 04:13:48,TOK-D-0000015692
DEVR00015712,DEV00015712,CUS0007834,MOBILE,MACOS,TRUSTED,2024-03-16 15:52:36,2024-07-09 17:58:03,TOK-D-0000015712
DEVR00015753,DEV00015753,CUS0010824,MOBILE,LINUX,TRUSTED,2025-07-14 09:52:39,2025-11-26 02:07:54,TOK-D-0000015753
DEVR00015762,DEV00015762,CUS0017708,POS_TERMINAL,IOS,OBSERVED,2024-12-11 18:14:02,2025-05-27 06:19:39,TOK-D-0000015762
DEVR00015763,DEV00015763,CUS0005035,TABLET,WINDOWS,TRUSTED,2025-09-16 03:54:47,2026-02-10 13:36:07,TOK-D-0000015763
DEVR00015799,DEV00015799,CUS0011422,MOBILE,IOS,TRUSTED,2026-05-23 06:45:28,2026-06-25 08:20:51,TOK-D-0000015799
DEVR00015881,DEV00015881,CUS0009870,MOBILE,LINUX,TRUSTED,2024-01-05 08:00:59,2024-01-25 04:40:29,TOK-D-0000015881
DEVR00015997,DEV00015997,CUS0008158,MOBILE,IOS,TRUSTED,2024-10-06 05:24:12,2024-12-14 03:33:53,TOK-D-0000015997
DEVR00016020,DEV00016020,CUS0014071,MOBILE,IOS,TRUSTED,2025-02-10 13:44:56,2025-04-06 20:46:07,TOK-D-0000016020
DEVR00016068,DEV00016068,CUS0004414,DESKTOP,ANDROID,TRUSTED,2026-02-04 13:43:51,2026-06-30 23:59:59,TOK-D-0000016068
DEVR00016097,DEV00016097,CUS0010959,MOBILE,IOS,TRUSTED,2025-01-01 08:20:34,2025-04-04 17:57:14,TOK-D-0000016097
DEVR00016125,DEV00016125,CUS0013753,POS_TERMINAL,WINDOWS,TRUSTED,2025-02-02 23:56:38,2025-07-10 00:02:42,TOK-D-0000016125
DEVR00016136,DEV00016136,CUS0005843,MOBILE,WINDOWS,UNTRUSTED,2025-09-23 14:38:15,2026-06-24 15:43:13,TOK-D-0000016136
DEVR00016159,DEV00016159,CUS0016972,POS_TERMINAL,MACOS,TRUSTED,2024-10-10 15:00:16,2025-05-06 13:22:05,TOK-D-0000016159
DEVR00016180,DEV00016180,CUS0010091,TABLET,ANDROID,TRUSTED,2024-02-15 08:02:10,2024-11-25 06:13:07,TOK-D-0000016180
DEVR00016304,DEV00016304,CUS0011930,MOBILE,MACOS,TRUSTED,2025-02-17 08:31:27,2025-08-22 04:05:53,TOK-D-0000016304
DEVR00016328,DEV00016328,CUS0017975,TABLET,IOS,TRUSTED,2025-01-03 20:43:47,2025-03-09 18:26:04,TOK-D-0000016328
DEVR00016354,DEV00016354,CUS0003560,MOBILE,EMBEDDED,TRUSTED,2025-02-10 11:35:42,2025-08-30 23:16:24,TOK-D-0000016354
DEVR00016377,DEV00016377,CUS0010675,MOBILE,EMBEDDED,OBSERVED,2024-05-08 07:11:51,2024-12-29 10:31:55,TOK-D-0000016377
DEVR00016386,DEV00016386,CUS0009406,MOBILE,MACOS,TRUSTED,2025-04-16 04:49:08,2025-06-17 15:57:31,TOK-D-0000016386
DEVR00016496,DEV00016496,CUS0001727,TABLET,IOS,TRUSTED,2025-11-15 20:51:07,2025-12-30 14:31:52,TOK-D-0000016496
DEVR00016497,DEV00016497,CUS0007509,POS_TERMINAL,WINDOWS,OBSERVED,2024-09-10 16:27:10,2025-05-12 11:06:31,TOK-D-0000016497
DEVR00016505,DEV00016505,CUS0009077,POS_TERMINAL,MACOS,TRUSTED,2025-01-06 14:54:48,2025-08-13 17:56:16,TOK-D-0000016505
DEVR00016507,DEV00016507,CUS0016749,POS_TERMINAL,WINDOWS,OBSERVED,2024-01-12 09:14:37,2024-04-04 18:01:04,TOK-D-0000016507
DEVR00016538,DEV00016538,CUS0006660,MOBILE,WINDOWS,TRUSTED,2024-10-30 21:32:38,2024-12-04 04:10:12,TOK-D-0000016538
DEVR00016576,DEV00016576,CUS0002520,TABLET,LINUX,OBSERVED,2026-03-01 07:55:39,2026-06-30 23:59:59,TOK-D-0000016576
DEVR00016588,DEV00016588,CUS0015699,MOBILE,LINUX,TRUSTED,2025-06-29 18:12:04,2026-02-26 03:22:04,TOK-D-0000016588
DEVR00016597,DEV00016597,CUS0003366,MOBILE,ANDROID,TRUSTED,2025-03-29 13:06:16,2025-12-15 08:11:45,TOK-D-0000016597
